po_number,po_item,po_date,vendor_id,vendor_name,parent_company_group,category_code,category_name,category_l1,category_l2,plant_code,plant_name,region,net_value_inr,quantity,unit,currency,doc_type,contract_number,is_deleted
4500001040,20,2023-05-19,0000100118,Malwa Suppliers Pvt Ltd,,M012,Flotation Cells,MRO & Spares,Flotation Cells,COG1,Cairn Oil & Gas,Rajasthan,5011942,30,EA,INR,NB,,false
4500001041,10,2024-08-05,0000100156,Cauvery Fabricators,,M013,Crusher Parts,MRO & Spares,Crusher Parts,HZL1,Hindustan Zinc,Rajasthan,6125989,23,EA,EUR,NB,46000597,false
4500001041,20,2024-08-05,0000100073,Cauvery Manufacturing Co,,M029,Frothers,Chemicals & Reagents,Frothers,HZL1,Hindustan Zinc,Rajasthan,2585364,154,MT,INR,NB,,false
4500001041,30,2024-08-05,0000100069,Deccan Overseas Pvt Ltd,,M011,Grinding Media,MRO & Spares,Grinding Media,HZL1,Hindustan Zinc,Rajasthan,720314,49,EA,INR,MK,,false
4500001042,10,2024-10-12,0000100054,Narmada Industries,,M041,Port Handling,Logistics & Transport,Port Handling,COR1,Corporate / Shared Services,Maharashtra,3452812,29,LOT,EUR,NB,,false
4500001042,20,2024-10-12,0000100022,Indian Oil Corporation Ltd,,M011,Grinding Media,MRO & Spares,Grinding Media,COR1,Corporate / Shared Services,Maharashtra,4217271,40,EA,INR,NB,46000846,false
4500001042,30,2024-10-12,0000100034,Rajasthan Fabricators,METSO-GRP,M014,Motor Spares,MRO & Spares,Motor Spares,COR1,Corporate / Shared Services,Maharashtra,1477547,39,SET,INR,NB,,false
4500001042,40,2024-10-12,0000100055,Krishna Industrial Corporation,,M007,Bearings,MRO & Spares,Bearings,COR1,Corporate / Shared Services,Maharashtra,7478202,50,EA,USD,NB,46001867,false
4500001042,50,2024-10-12,0000100013,Cummins India Ltd,,M010,Conveyor Components,MRO & Spares,Conveyor Components,COR1,Corporate / Shared Services,Maharashtra,15654512,16,SET,INR,NB,46001868,false
4500001043,10,2023-04-26,0000100036,Nilgiri Engineering Works,,M046,Telecom Services,IT & Telecom,Telecom Services,HZL1,Hindustan Zinc,Rajasthan,1765115,41,LOT,INR,NB,46001869,false
4500001043,20,2023-04-26,0000100013,Cummins India Ltd,,M057,Switchgear,Electrical,Switchgear,HZL1,Hindustan Zinc,Rajasthan,8180997,42,SET,INR,MK,,false
4500001043,30,2023-04-26,0000100099,Mewar Overseas Pvt Ltd (0099),,M047,Helmets & Protective Gear,Safety & PPE,Helmets & Protective Gear,HZL1,Hindustan Zinc,Rajasthan,1009683,24,EA,INR,NB,,false
4500001043,40,2023-04-26,0000100087,Desert Trading Co,,M008,Seals & Gaskets,MRO & Spares,Seals & Gaskets,HZL1,Hindustan Zinc,Rajasthan,827086,50,SET,INR,NB,46001737,false
4500001044,10,2023-08-21,0000100117,Yamuna Suppliers Pvt Ltd,WEIR-GRP,M036,Petroleum Coke,Fuel & Energy,Petroleum Coke,BAL1,BALCO,Chhattisgarh,2920601,138,L,INR,MK,46001870,false
4500001044,20,2023-08-21,0000100127,Desert Enterprises (0127),METSO-GRP,M007,Bearings,MRO & Spares,Bearings,BAL1,BALCO,Chhattisgarh,3468480,37,SET,INR,FO,46001871,false
4500001044,30,2023-08-21,0000100012,Komatsu Ltd,,M009,Pumps,MRO & Spares,Pumps,BAL1,BALCO,Chhattisgarh,4031949,31,SET,USD,NB,46001872,false
4500001045,10,2023-10-16,0000100007,Timken India Ltd,,M012,Flotation Cells,MRO & Spares,Flotation Cells,VAL1,Vedanta Aluminium,Odisha,3971587,7,SET,INR,NB,46001873,false
4500001046,10,2025-12-30,0000100140,Narmada Industries (0140),SANDVIK-GRP,M037,Electricity Purchase,Fuel & Energy,Electricity Purchase,HZL1,Hindustan Zinc,Rajasthan,63523352,75,MT,INR,UB,,false
4500001046,20,2025-12-30,0000100094,Shree Balaji Trading Co,,M012,Flotation Cells,MRO & Spares,Flotation Cells,HZL1,Hindustan Zinc,Rajasthan,1046884,45,SET,INR,MK,46000063,false
4500001046,30,2025-12-30,0000100005,Siemens India Ltd,,M002,Lead Concentrate,Raw Materials,Lead Concentrate,HZL1,Hindustan Zinc,Rajasthan,22775560,280,MT,INR,MK,46001874,false
4500001046,40,2025-12-30,0000100120,Cauvery Trading Co (0120),,M018,Conveyor Systems,Capital Equipment,Conveyor Systems,HZL1,Hindustan Zinc,Rajasthan,42011746,1,EA,INR,NB,,false
4500001046,50,2025-12-30,0000100049,Vindhya Engineering Works,,M028,Xanthate Collectors,Chemicals & Reagents,Xanthate Collectors,HZL1,Hindustan Zinc,Rajasthan,14981897,46,KG,USD,NB,,false
4500001047,10,2024-07-27,0000100086,Marwar Engineering Works,,M039,Rail Freight,Logistics & Transport,Rail Freight,VAL1,Vedanta Aluminium,Odisha,44740260,6,LOT,INR,NB,46001875,false
4500001047,20,2024-07-27,0000100022,Indian Oil Corporation Ltd,,M039,Rail Freight,Logistics & Transport,Rail Freight,VAL1,Vedanta Aluminium,Odisha,13036508,11,LOT,INR,NB,,false
4500001047,30,2024-07-27,0000100041,Shree Balaji Manufacturing Co,,M054,Construction Services,Civil & Construction,Construction Services,VAL1,Vedanta Aluminium,Odisha,13220044,14,EA,INR,NB,46001723,false
4500001048,10,2025-07-18,0000100132,Nilgiri Industrial Corporation,,M009,Pumps,MRO & Spares,Pumps,VAL1,Vedanta Aluminium,Odisha,2450959,29,EA,INR,NB,46001021,false
4500001049,10,2023-09-01,0000100058,Sahyadri Industrial Corporation,,M006,Iron Ore Fines,Raw Materials,Iron Ore Fines,COR1,Corporate / Shared Services,Maharashtra,4662631,402,MT,INR,FO,46001361,false
4500001049,20,2023-09-01,0000100089,Nilgiri Equipment Ltd,,M005,Alumina,Raw Materials,Alumina,COR1,Corporate / Shared Services,Maharashtra,24896066,372,MT,INR,NB,46001876,false
4500001049,30,2023-09-01,0000100020,Adani Ports & SEZ Ltd,CATERPILLAR-GRP,M001,Zinc Concentrate,Raw Materials,Zinc Concentrate,COR1,Corporate / Shared Services,Maharashtra,69467911,147,MT,INR,NB,,false
4500001049,40,2023-09-01,0000100125,Hind Industrial Corporation,,M026,Security Services,Services,Security Services,COR1,Corporate / Shared Services,Maharashtra,16756486,13,LOT,INR,FO,46001877,false
4500001049,50,2023-09-01,0000100067,National Enterprises,,M046,Telecom Services,IT & Telecom,Telecom Services,COR1,Corporate / Shared Services,Maharashtra,9439753,39,EA,INR,NB,46001878,false
4500001050,10,2023-09-27,0000100098,Mewar Industries,,M054,Construction Services,Civil & Construction,Construction Services,HZL1,Hindustan Zinc,Rajasthan,15508824,47,LOT,INR,NB,,false
4500001050,20,2023-09-27,0000100003,Thermax Ltd,,M033,Coal,Fuel & Energy,Coal,HZL1,Hindustan Zinc,Rajasthan,54168689,404,MT,INR,FO,46001879,false
4500001050,30,2023-09-27,0000100124,Konkan Trading Co (0124),,M063,Bags & Sacks,Packaging,Bags & Sacks,HZL1,Hindustan Zinc,Rajasthan,1016288,28,EA,INR,NB,46001880,false
4500001051,10,2025-03-07,0000100094,Shree Balaji Trading Co,,M049,Gas Detectors,Safety & PPE,Gas Detectors,STC1,Sterlite Copper,Tamil Nadu,1079258,25,EA,USD,NB,46001881,false
4500001051,20,2025-03-07,0000100028,Schneider Electric India,,M003,Copper Concentrate,Raw Materials,Copper Concentrate,STC1,Sterlite Copper,Tamil Nadu,10735872,226,MT,INR,FO,,false
4500001051,30,2025-03-07,0000100088,Aravali Manufacturing Co,,M041,Port Handling,Logistics & Transport,Port Handling,STC1,Sterlite Copper,Tamil Nadu,14297470,16,LOT,INR,NB,46000650,false
4500001051,40,2025-03-07,0000100071,Godavari Engineering Works,,M009,Pumps,MRO & Spares,Pumps,STC1,Sterlite Copper,Tamil Nadu,1504850,41,SET,INR,NB,46001319,false
4500001051,50,2025-03-07,0000100027,Honeywell Automation India,,M027,Sodium Cyanide,Chemicals & Reagents,Sodium Cyanide,STC1,Sterlite Copper,Tamil Nadu,12201109,446,MT,INR,NB,,false
4500001052,10,2025-11-05,0000100024,GAIL India Ltd,,M007,Bearings,MRO & Spares,Bearings,BAL1,BALCO,Chhattisgarh,1597428,11,SET,INR,NB,46001882,false
4500001052,20,2025-11-05,0000100022,Indian Oil Corporation Ltd,,M014,Motor Spares,MRO & Spares,Motor Spares,BAL1,BALCO,Chhattisgarh,3776356,4,SET,INR,UB,46001883,false
4500001052,30,2025-11-05,0000100134,Nilgiri Equipment Ltd (0134),,M022,Logistics Services,Services,Logistics Services,BAL1,BALCO,Chhattisgarh,14900124,23,LOT,INR,NB,46001884,false
4500001052,40,2025-11-05,0000100025,Weir Minerals India,,M027,Sodium Cyanide,Chemicals & Reagents,Sodium Cyanide,BAL1,BALCO,Chhattisgarh,5838049,83,KG,INR,NB,,false
4500001052,50,2025-11-05,0000100158,Apex Fabricators,,M047,Helmets & Protective Gear,Safety & PPE,Helmets & Protective Gear,BAL1,BALCO,Chhattisgarh,249146,15,EA,INR,NB,46001885,false
4500001053,10,2024-06-24,0000100119,Godavari Manufacturing Co (0119),FLS-GRP,M034,Diesel,Fuel & Energy,Diesel,VAL1,Vedanta Aluminium,Odisha,16217770,300,MT,INR,NB,,false
4500001053,20,2024-06-24,0000100138,Aravali Suppliers Pvt Ltd,,M003,Copper Concentrate,Raw Materials,Copper Concentrate,VAL1,Vedanta Aluminium,Odisha,6382945,321,MT,EUR,NB,,false
4500001054,10,2025-06-08,0000100058,Sahyadri Industrial Corporation,,M013,Crusher Parts,MRO & Spares,Crusher Parts,STC1,Sterlite Copper,Tamil Nadu,2668011,20,SET,INR,UB,,false
4500001055,10,2025-03-23,0000100034,Rajasthan Fabricators,METSO-GRP,M044,Software Licenses,IT & Telecom,Software Licenses,VAL1,Vedanta Aluminium,Odisha,29058787,49,EA,INR,NB,46001886,false
4500001055,20,2025-03-23,0000100121,Satpura Overseas Pvt Ltd,,M012,Flotation Cells,MRO & Spares,Flotation Cells,VAL1,Vedanta Aluminium,Odisha,2564136,35,EA,INR,UB,46000128,false
4500001055,30,2025-03-23,0000100027,Honeywell Automation India,,M048,Fire Safety Equipment,Safety & PPE,Fire Safety Equipment,VAL1,Vedanta Aluminium,Odisha,1073162,28,EA,INR,NB,,false
4500001055,40,2025-03-23,0000100117,Yamuna Suppliers Pvt Ltd,WEIR-GRP,M024,Consulting Services,Services,Consulting Services,VAL1,Vedanta Aluminium,Odisha,12254270,20,LOT,INR,NB,46000600,false
4500001055,50,2025-03-23,0000100133,Desert Fabricators,,M040,Road Transport,Logistics & Transport,Road Transport,VAL1,Vedanta Aluminium,Odisha,3656474,48,LOT,INR,NB,,false
4500001056,10,2023-11-05,0000100158,Apex Fabricators,,M014,Motor Spares,MRO & Spares,Motor Spares,COR1,Corporate / Shared Services,Maharashtra,3267980,10,EA,INR,MK,,false
4500001056,20,2023-11-05,0000100034,Rajasthan Fabricators,METSO-GRP,M003,Copper Concentrate,Raw Materials,Copper Concentrate,COR1,Corporate / Shared Services,Maharashtra,33446299,142,MT,INR,UB,46001422,false
4500001057,10,2023-04-13,0000100097,Sterling Industrial Corporation (0097),,M039,Rail Freight,Logistics & Transport,Rail Freight,VAL1,Vedanta Aluminium,Odisha,24296068,45,LOT,INR,NB,,false
4500001057,20,2023-04-13,0000100123,Satpura Enterprises,,M047,Helmets & Protective Gear,Safety & PPE,Helmets & Protective Gear,VAL1,Vedanta Aluminium,Odisha,726830,13,EA,EUR,FO,,false
4500001057,30,2023-04-13,0000100021,Container Corporation of India,,M052,Steel Structures,Civil & Construction,Steel Structures,VAL1,Vedanta Aluminium,Odisha,28368965,26,EA,INR,NB,46001578,false
4500001058,10,2025-03-10,0000100010,Sandvik Mining,,M036,Petroleum Coke,Fuel & Energy,Petroleum Coke,VAL1,Vedanta Aluminium,Odisha,37504848,479,MT,USD,NB,,false
4500001058,20,2025-03-10,0000100153,Precision Engineering Works,,M002,Lead Concentrate,Raw Materials,Lead Concentrate,VAL1,Vedanta Aluminium,Odisha,56588856,191,MT,INR,NB,46001344,false
4500001058,30,2025-03-10,0000100007,Timken India Ltd,,M025,Housekeeping Services,Services,Housekeeping Services,VAL1,Vedanta Aluminium,Odisha,17022231,41,LOT,INR,UB,46001887,false
4500001059,10,2025-08-28,0000100057,Sterling Equipment Ltd,CATERPILLAR-GRP,M039,Rail Freight,Logistics & Transport,Rail Freight,VAL1,Vedanta Aluminium,Odisha,15353129,15,LOT,INR,NB,46001888,false
4500001059,20,2025-08-28,0000100148,Shree Balaji Enterprises,WEIR-GRP,M032,Flocculants,Chemicals & Reagents,Flocculants,VAL1,Vedanta Aluminium,Odisha,11866131,282,L,INR,NB,,false
4500001060,10,2023-12-07,0000100091,Aravali Manufacturing Co (0091),,M050,Safety Footwear,Safety & PPE,Safety Footwear,VAL1,Vedanta Aluminium,Odisha,3173979,10,EA,INR,UB,46001889,false
4500001060,20,2023-12-07,0000100160,Deccan Fabricators,,M018,Conveyor Systems,Capital Equipment,Conveyor Systems,VAL1,Vedanta Aluminium,Odisha,107541746,34,SET,INR,FO,46001890,false
4500001060,30,2023-12-07,0000100096,Krishna Industries,,M013,Crusher Parts,MRO & Spares,Crusher Parts,VAL1,Vedanta Aluminium,Odisha,3110159,44,EA,INR,NB,,false
4500001061,10,2024-11-07,0000100123,Satpura Enterprises,,M038,Natural Gas,Fuel & Energy,Natural Gas,COG1,Cairn Oil & Gas,Rajasthan,57729054,447,MT,INR,NB,46001891,false
4500001061,20,2024-11-07,0000100100,Bharat Fabricators,,M009,Pumps,MRO & Spares,Pumps,COG1,Cairn Oil & Gas,Rajasthan,4011880,36,SET,INR,NB,46001892,false
4500001061,30,2024-11-07,0000100082,Precision Industries,,M002,Lead Concentrate,Raw Materials,Lead Concentrate,COG1,Cairn Oil & Gas,Rajasthan,33527684,233,MT,INR,NB,46001893,false
4500001061,40,2024-11-07,0000100084,Shree Balaji Fabricators,,M009,Pumps,MRO & Spares,Pumps,COG1,Cairn Oil & Gas,Rajasthan,4507963,13,EA,INR,NB,,false
4500001062,10,2025-09-01,0000100108,Malwa Fabricators,,M034,Diesel,Fuel & Energy,Diesel,BAL1,BALCO,Chhattisgarh,16916809,177,MT,INR,NB,,false
4500001062,20,2025-09-01,0000100079,Vindhyachal Trading Co,WEIR-GRP,M002,Lead Concentrate,Raw Materials,Lead Concentrate,BAL1,BALCO,Chhattisgarh,109745463,10,MT,INR,UB,,false
4500001062,30,2025-09-01,0000100094,Shree Balaji Trading Co,,M052,Steel Structures,Civil & Construction,Steel Structures,BAL1,BALCO,Chhattisgarh,49623967,3,EA,EUR,NB,46001894,false
4500001062,40,2025-09-01,0000100095,Godavari Manufacturing Co,,M007,Bearings,MRO & Spares,Bearings,BAL1,BALCO,Chhattisgarh,5060805,44,SET,INR,NB,46001895,false
4500001063,10,2025-11-24,0000100126,Marwar Equipment Ltd,,M010,Conveyor Components,MRO & Spares,Conveyor Components,HZL1,Hindustan Zinc,Rajasthan,7826277,27,EA,INR,NB,46000274,false
4500001063,20,2025-11-24,0000100106,Chambal Equipment Ltd,,M013,Crusher Parts,MRO & Spares,Crusher Parts,HZL1,Hindustan Zinc,Rajasthan,4763472,47,EA,INR,UB,46001059,false
4500001064,10,2023-10-15,0000100027,Honeywell Automation India,,M025,Housekeeping Services,Services,Housekeeping Services,BAL1,BALCO,Chhattisgarh,5896158,26,LOT,INR,NB,,false
4500001064,20,2023-10-15,0000100140,Narmada Industries (0140),SANDVIK-GRP,M004,Bauxite,Raw Materials,Bauxite,BAL1,BALCO,Chhattisgarh,26699303,380,MT,INR,NB,46001674,false
4500001064,30,2023-10-15,0000100132,Nilgiri Industrial Corporation,,M053,Ready Mix Concrete,Civil & Construction,Ready Mix Concrete,BAL1,BALCO,Chhattisgarh,12816559,44,EA,INR,NB,,false
4500001065,10,2023-02-21,0000100065,Vindhyachal Engineering Works,,M035,Furnace Oil,Fuel & Energy,Furnace Oil,BAL1,BALCO,Chhattisgarh,23102713,376,L,INR,NB,46001896,false
4500001065,20,2023-02-21,0000100095,Godavari Manufacturing Co,,M046,Telecom Services,IT & Telecom,Telecom Services,BAL1,BALCO,Chhattisgarh,6348678,15,LOT,INR,NB,46000501,false
4500001065,30,2023-02-21,0000100074,Rajasthan Technologies Pvt Ltd,,M028,Xanthate Collectors,Chemicals & Reagents,Xanthate Collectors,BAL1,BALCO,Chhattisgarh,8847877,446,KG,INR,UB,,false
4500001065,40,2023-02-21,0000100111,Apex Trading Co,METSO-GRP,M025,Housekeeping Services,Services,Housekeeping Services,BAL1,BALCO,Chhattisgarh,27023308,33,LOT,EUR,NB,,false
4500001066,10,2023-09-30,0000100086,Marwar Engineering Works,,M022,Logistics Services,Services,Logistics Services,HZL1,Hindustan Zinc,Rajasthan,11863911,20,LOT,INR,NB,46001897,false
4500001066,20,2023-09-30,0000100154,National Trading Co,,M028,Xanthate Collectors,Chemicals & Reagents,Xanthate Collectors,HZL1,Hindustan Zinc,Rajasthan,2839361,417,KG,INR,NB,,false
4500001066,30,2023-09-30,0000100121,Satpura Overseas Pvt Ltd,,M003,Copper Concentrate,Raw Materials,Copper Concentrate,HZL1,Hindustan Zinc,Rajasthan,12026767,207,MT,INR,FO,46001898,false
4500001067,10,2024-08-18,0000100052,Ganga Engineering Works,,M036,Petroleum Coke,Fuel & Energy,Petroleum Coke,STC1,Sterlite Copper,Tamil Nadu,3302411,125,L,INR,UB,46001899,false
4500001067,20,2024-08-18,0000100036,Nilgiri Engineering Works,,M057,Switchgear,Electrical,Switchgear,STC1,Sterlite Copper,Tamil Nadu,5490925,6,SET,INR,MK,,false
4500001068,10,2024-11-14,0000100017,JSW Steel Ltd,,M011,Grinding Media,MRO & Spares,Grinding Media,BAL1,BALCO,Chhattisgarh,1969150,25,SET,INR,UB,,false
4500001069,10,2024-09-04,0000100148,Shree Balaji Enterprises,WEIR-GRP,M042,Shipping & Freight Forwarding,Logistics & Transport,Shipping & Freight Forwarding,HZL1,Hindustan Zinc,Rajasthan,19131296,25,LOT,INR,NB,46000073,false
4500001069,20,2024-09-04,0000100145,Satpura Trading Co,,M041,Port Handling,Logistics & Transport,Port Handling,HZL1,Hindustan Zinc,Rajasthan,8012486,45,LOT,INR,NB,,false
4500001069,30,2024-09-04,0000100014,Kirloskar Brothers Ltd,,M044,Software Licenses,IT & Telecom,Software Licenses,HZL1,Hindustan Zinc,Rajasthan,1841392,21,EA,INR,NB,46001900,false
4500001069,40,2024-09-04,0000100132,Nilgiri Industrial Corporation,,M040,Road Transport,Logistics & Transport,Road Transport,HZL1,Hindustan Zinc,Rajasthan,7234601,46,LOT,INR,NB,,false
4500001069,50,2024-09-04,0000100153,Precision Engineering Works,,M043,Hardware,IT & Telecom,Hardware,HZL1,Hindustan Zinc,Rajasthan,8038728,25,LOT,INR,NB,46001901,false
4500001070,10,2025-11-02,0000100046,Rajasthan Industrial Corporation,,M013,Crusher Parts,MRO & Spares,Crusher Parts,COR1,Corporate / Shared Services,Maharashtra,2383450,3,SET,INR,NB,46001902,false
4500001070,20,2025-11-02,0000100013,Cummins India Ltd,,M031,Lime,Chemicals & Reagents,Lime,COR1,Corporate / Shared Services,Maharashtra,3055344,341,L,INR,NB,46001903,false
4500001070,30,2025-11-02,0000100118,Malwa Suppliers Pvt Ltd,,M048,Fire Safety Equipment,Safety & PPE,Fire Safety Equipment,COR1,Corporate / Shared Services,Maharashtra,4891592,2,EA,INR,NB,,false
4500001071,10,2025-06-23,0000100108,Malwa Fabricators,,M037,Electricity Purchase,Fuel & Energy,Electricity Purchase,HZL1,Hindustan Zinc,Rajasthan,7597932,284,L,INR,MK,46001904,false
4500001071,20,2025-06-23,0000100150,Konkan Trading Co (0150),,M013,Crusher Parts,MRO & Spares,Crusher Parts,HZL1,Hindustan Zinc,Rajasthan,10236903,39,EA,INR,UB,46001905,false
4500001071,30,2025-06-23,0000100060,Precision Manufacturing Co,,M028,Xanthate Collectors,Chemicals & Reagents,Xanthate Collectors,HZL1,Hindustan Zinc,Rajasthan,9402377,48,L,USD,UB,,false
4500001072,10,2023-02-27,0000100134,Nilgiri Equipment Ltd (0134),,M049,Gas Detectors,Safety & PPE,Gas Detectors,BAL1,BALCO,Chhattisgarh,727936,17,EA,INR,UB,,false
4500001072,20,2023-02-27,0000100160,Deccan Fabricators,,M006,Iron Ore Fines,Raw Materials,Iron Ore Fines,BAL1,BALCO,Chhattisgarh,79024957,54,MT,INR,UB,,false
4500001073,10,2024-01-28,0000100132,Nilgiri Industrial Corporation,,M057,Switchgear,Electrical,Switchgear,IOD1,Iron Ore Division,Goa,18748984,22,EA,INR,NB,46001195,false
4500001073,20,2024-01-28,0000100034,Rajasthan Fabricators,METSO-GRP,M030,Sulphuric Acid,Chemicals & Reagents,Sulphuric Acid,IOD1,Iron Ore Division,Goa,7051640,469,L,INR,NB,46001906,false
4500001073,30,2024-01-28,0000100075,Yamuna Fabricators,,M058,VFDs & Drives,Electrical,VFDs & Drives,IOD1,Iron Ore Division,Goa,19047048,40,EA,INR,NB,46001907,false
4500001073,40,2024-01-28,0000100075,Yamuna Fabricators,,M030,Sulphuric Acid,Chemicals & Reagents,Sulphuric Acid,IOD1,Iron Ore Division,Goa,7749496,82,MT,EUR,NB,46001908,false
4500001074,10,2025-04-25,0000100128,Sahyadri Industries,,M007,Bearings,MRO & Spares,Bearings,STC1,Sterlite Copper,Tamil Nadu,674014,12,SET,EUR,NB,,false
4500001074,20,2025-04-25,0000100135,Krishna Equipment Ltd,,M049,Gas Detectors,Safety & PPE,Gas Detectors,STC1,Sterlite Copper,Tamil Nadu,1282145,43,EA,INR,NB,,false
4500001074,30,2025-04-25,0000100136,Rajasthan Trading Co,ABB-GRP,M040,Road Transport,Logistics & Transport,Road Transport,STC1,Sterlite Copper,Tamil Nadu,4591231,33,LOT,INR,NB,,false
4500001074,40,2025-04-25,0000100055,Krishna Industrial Corporation,,M061,Control Valves,Instrumentation,Control Valves,STC1,Sterlite Copper,Tamil Nadu,3165096,14,SET,EUR,NB,46001910,false
4500001075,10,2023-01-27,0000100132,Nilgiri Industrial Corporation,,M030,Sulphuric Acid,Chemicals & Reagents,Sulphuric Acid,STC1,Sterlite Copper,Tamil Nadu,15372479,176,MT,INR,NB,46001911,false
4500001075,20,2023-01-27,0000100056,Vindhya Trading Co,,M051,Cement,Civil & Construction,Cement,STC1,Sterlite Copper,Tamil Nadu,15111560,14,EA,USD,NB,46001912,false
4500001075,30,2023-01-27,0000100059,Deccan Suppliers Pvt Ltd,,M023,Civil Works,Services,Civil Works,STC1,Sterlite Copper,Tamil Nadu,13297582,27,LOT,INR,NB,46001913,false
4500001075,40,2023-01-27,0000100074,Rajasthan Technologies Pvt Ltd,,M057,Switchgear,Electrical,Switchgear,STC1,Sterlite Copper,Tamil Nadu,32466000,34,EA,EUR,NB,46001914,false
4500001076,10,2024-02-24,0000100033,Konkan Trading Co,,M030,Sulphuric Acid,Chemicals & Reagents,Sulphuric Acid,HZL1,Hindustan Zinc,Rajasthan,5854182,59,MT,INR,NB,46001915,false
4500001076,20,2024-02-24,0000100104,Vindhya Equipment Ltd,,M014,Motor Spares,MRO & Spares,Motor Spares,HZL1,Hindustan Zinc,Rajasthan,5186484,10,SET,INR,NB,46000023,false
4500001076,30,2024-02-24,0000100100,Bharat Fabricators,,M002,Lead Concentrate,Raw Materials,Lead Concentrate,HZL1,Hindustan Zinc,Rajasthan,11003780,414,MT,INR,FO,46001649,false
4500001077,10,2025-08-07,0000100154,National Trading Co,,M036,Petroleum Coke,Fuel & Energy,Petroleum Coke,HZL1,Hindustan Zinc,Rajasthan,10330500,33,L,INR,NB,46001916,false
4500001077,20,2025-08-07,0000100160,Deccan Fabricators,,M006,Iron Ore Fines,Raw Materials,Iron Ore Fines,HZL1,Hindustan Zinc,Rajasthan,125146918,147,MT,INR,NB,,false
