invoice_number,invoice_date,po_number,vendor_id,category_code,plant_code,invoice_value_inr,currency
5100043822,2023-01-10,,0000014866,038,2200,5987.9,INR
5100028976,2024-03-19,4500005675,0000014885,037,4400,97156.52,EUR
5100010393,2025-06-08,4500011592,0000014942,064,7700,66982.01,INR
5100022053,2023-06-26,4500001283,0000012876,009,5500,9923.95,INR
5100019002,2024-02-17,4500006464,0000014555,040,2200,1078169.4,INR
5100043691,2025-04-25,,0000013186,043,5500,45867.63,INR
5100024477,2024-10-09,4500011598,0000014942,064,7700,586376.92,INR
5100030120,2023-05-13,4500008562,0000014415,051,6600,21500.39,INR
5100044363,2024-07-10,,0000013681,046,6600,42393.91,INR
5100011131,2024-04-17,4500010387,0000013353,058,2200,207321.65,INR
5100035314,2025-11-14,4500002906,0000014154,017,5500,9137.25,INR
5100002582,2023-11-23,4500010340,0000014560,058,1100,226358.03,INR
5100004845,2023-07-26,4500006987,0000013717,042,2200,102654.91,INR
5100008648,2025-11-17,4500007801,0000013031,047,3300,50895.72,INR
5100004855,2024-02-28,4500001576,0000014570,010,3300,11171.83,INR
5100009392,2023-02-26,4500009260,0000014411,054,3300,9947.08,INR
5100032286,2024-05-06,4500011255,0000014989,062,4400,46554.93,INR
5100017353,2023-08-04,4500001358,0000012345,009,7700,9907.33,INR
5100024318,2023-08-18,4500003400,0000012470,019,1100,525740952.3,INR
5100008871,2025-11-07,4500011241,0000013481,062,4400,50296.32,INR
5100034455,2025-10-27,4500009708,0000013047,055,5500,15572.51,INR
5100019634,2025-09-19,4500000327,0000013848,002,6600,494777.26,INR
5100008145,2023-11-27,4500007742,0000013164,047,7700,50236.6,INR
5100008474,2025-11-26,4500000093,0000014406,001,3300,511953.65,INR
5100019698,2025-12-19,4500005605,0000013550,036,6600,14241222.46,INR
5100009957,2024-11-08,4500002203,0000014901,013,1100,1379370.12,INR
5100040157,2025-03-28,,0000014212,054,1100,2298800.84,INR
5100029614,2025-11-02,4500004751,0000014806,031,6600,557274.18,INR
5100019284,2023-03-07,4500003247,0000013330,018,5500,14498.24,INR
5100018701,2023-07-02,4500010354,0000013353,058,2200,213451.04,INR
5100016432,2024-09-04,4500004170,0000013415,027,1100,8423715.37,EUR
5100037397,2024-04-08,4500006551,0000014677,041,4400,107088.63,INR
5100021713,2023-09-14,4500003572,0000013867,022,3300,6811504.17,INR
5100028617,2024-05-06,4500006772,0000012826,041,4400,100687.08,INR
5100036201,2025-05-12,4500003101,0000013844,017,6600,9740.45,INR
5100040395,2023-08-17,,0000012527,049,4400,109044.31,INR
5100010065,2025-07-02,4500008039,0000013186,048,2200,49879.39,INR
5100035553,2025-12-31,4500004982,0000013741,032,7700,22648758.83,INR
5100000625,2024-08-10,4500001949,0000013470,011,6600,9784.78,INR
5100019671,2024-10-07,4500013174,0000014341,072,6600,7721.39,INR
5100043902,2025-03-28,,0000012454,057,3300,38201.44,INR
5100008615,2024-09-18,4500013445,0000012915,073,3300,4767.87,INR
5100002348,2025-08-20,4500012119,0000013753,067,4400,83713.95,INR
5100019590,2024-10-17,4500003321,0000014415,018,5500,10023.82,INR
5100005395,2025-01-26,4500007142,0000013279,043,5500,1148531.0,INR
5100033606,2023-04-05,4500006600,0000012807,041,3300,115077.45,INR
5100031280,2025-05-22,4500006758,0000012753,041,4400,95134.51,USD
5100012918,2025-12-12,4500001645,0000014686,010,5500,9590.64,INR
5100042087,2025-04-23,,0000012896,040,2200,86554.91,INR
5100005175,2025-01-03,4500003465,0000014652,020,7700,5467854.15,USD
5100032603,2023-11-28,4500007128,0000013481,043,1100,105019.19,INR
5100019599,2023-06-17,4500000733,0000014642,005,2200,513675.36,INR
5100030211,2024-01-27,4500013205,0000013324,072,6600,4844.6,USD
5100004253,2025-04-29,4500004258,0000012408,028,1100,473522.34,INR
5100030786,2024-01-02,4500009404,0000012805,054,3300,10774.99,USD
5100021012,2025-01-07,4500013099,0000014312,072,6600,4780.74,INR
5100025907,2024-08-09,4500009021,0000014948,052,2200,19393.31,INR
5100028972,2025-01-08,4500010765,0000014186,060,7700,194002.26,INR
5100044318,2024-03-29,,0000014370,051,1100,86338.92,INR
5100031152,2025-07-04,4500001409,0000012902,009,3300,24505.43,INR
5100013396,2024-08-19,4500003232,0000013330,018,4400,10386.17,INR
5100038822,2024-08-17,,0000012354,055,6600,39909.65,INR
5100023062,2023-08-14,4500002873,0000012689,017,1100,15649.44,INR
5100044653,2025-12-07,,0000014778,050,1100,1107723.99,INR
5100029466,2024-09-03,4500010514,0000013456,059,7700,208238.93,INR
5100010713,2024-03-09,4500013730,0000012876,074,7700,5759.6,INR
5100015145,2024-12-05,4500011169,0000014394,062,4400,59848.01,INR
5100029620,2024-03-22,4500012222,0000015046,068,3300,106918.79,INR
5100016270,2023-08-04,4500004155,0000012876,027,3300,525206.02,INR
5100001498,2024-09-10,4500007640,0000013107,046,6600,52934.03,INR
5100020453,2024-08-15,4500009369,0000014527,054,7700,12700.67,INR
5100007956,2025-11-12,4500010151,0000012692,057,1100,9979.51,INR
5100038526,2023-08-17,,0000012960,046,5500,20918.51,INR
5100001566,2025-07-19,4500002662,0000013405,016,3300,10386.81,INR
5100004689,2024-04-15,4500006942,0000013717,042,7700,117775.3,INR
5100041713,2023-03-28,,0000013452,054,6600,184686.96,INR
5100044704,2024-03-31,,0000012899,011,7700,196933.24,INR
5100016610,2025-02-03,4500003001,0000014035,017,1100,36261.95,INR
5100018009,2024-04-19,4500013340,0000012753,073,3300,5342.08,USD
5100022199,2025-06-16,4500009468,0000014527,054,7700,9521.11,INR
5100017203,2025-09-03,4500000641,0000014186,004,4400,884435.0,INR
5100038313,2023-03-26,,0000013847,043,1100,60137.19,INR
5100015054,2023-05-18,4500010911,0000012364,061,4400,469527.93,INR
5100027591,2023-08-28,4500008440,0000013101,050,5500,20401.07,USD
5100000892,2025-01-05,4500009878,0000014208,055,5500,10877.21,INR
5100016467,2025-05-29,4500009905,0000015023,055,2200,17382.94,INR
5100030779,2024-10-30,4500005172,0000014242,033,3300,1193611.07,INR
5100034334,2024-08-19,4500003693,0000014061,024,1100,29831176.32,EUR
5100019487,2025-02-12,4500005638,0000013550,036,6600,56970606.46,INR
5100016627,2025-05-28,4500008656,0000013239,051,1100,22432.81,INR
5100042748,2023-06-06,,0000014388,013,6600,4911.37,INR
5100001682,2024-08-16,4500005480,0000012390,036,6600,954814.99,INR
5100000430,2023-02-07,4500014037,0000012689,075,1100,4985.85,INR
5100011638,2023-08-07,4500003669,0000014144,023,4400,4977715.2,INR
5100044689,2025-03-20,,0000012786,059,5500,944013.76,INR
5100026198,2023-07-30,4500013831,0000012473,074,2200,11793.24,INR
5100025450,2024-03-19,4500009308,0000012863,054,7700,10059.82,INR
5100010926,2024-07-30,4500002592,0000014020,016,6600,11483.4,INR
5100009830,2025-06-20,4500006758,0000012753,041,4400,231832.72,USD
5100043569,2023-10-18,,0000014187,065,1100,740710.37,INR
5100027156,2025-03-13,4500010644,0000014263,060,5500,191597.95,INR
5100041641,2023-09-28,,0000013022,061,3300,1388593.36,INR
5100021844,2023-12-25,4500008144,0000013888,048,3300,50389.58,INR
5100001616,2025-05-17,4500012913,0000013385,071,6600,5075.38,INR
5100019792,2023-05-03,4500010510,0000013456,059,4400,3051350.66,INR
5100000252,2024-10-29,4500005235,0000015057,034,2200,1106403.56,INR
5100040935,2024-02-10,,0000012885,048,2200,195317.4,INR
5100007330,2024-02-25,4500007761,0000014516,047,6600,59452.1,INR
5100038373,2025-12-24,,0000015037,043,2200,802887.16,INR
5100018585,2025-06-20,4500001958,0000012466,011,7700,9582.27,INR
5100026968,2025-05-23,4500007959,0000014740,048,7700,51136.01,INR
5100020071,2024-06-23,4500009457,0000014415,054,7700,13862.47,INR
5100019391,2024-10-24,4500006121,0000012348,039,7700,105573.6,INR
5100026668,2024-11-08,4500013201,0000014360,072,1100,5025.8,INR
5100013752,2024-10-24,4500010898,0000013131,061,3300,87723266.0,INR
5100035789,2025-06-15,4500007100,0000013279,043,2200,272321.74,INR
5100016729,2024-12-01,4500013619,0000013452,074,4400,4857.11,INR
5100000233,2025-10-07,4500000183,0000013965,001,3300,29051012.61,INR
5100006046,2025-08-09,4500012882,0000013492,071,7700,5000.49,INR
5100002081,2023-09-25,4500013673,0000014027,074,6600,5150.3,EUR
5100005457,2024-12-15,4500003594,0000013867,022,3300,179877310.03,INR
5100010458,2023-08-14,4500006261,0000013645,039,7700,97852.93,INR
5100032079,2025-05-14,4500006791,0000012348,041,1100,104727.36,INR
5100027980,2024-10-28,4500008661,0000013403,051,6600,18760.7,INR
5100016159,2024-03-30,4500007203,0000014790,044,5500,48284.95,INR
5100021954,2025-01-26,4500011987,0000012979,066,3300,50603.16,INR
5100009571,2023-10-06,4500012710,0000013335,071,2200,26819.78,INR
5100023734,2025-03-03,4500001093,0000013544,008,3300,564511.31,INR
5100021850,2023-07-09,4500006363,0000013995,040,5500,100434.43,INR
5100038435,2024-04-29,,0000013642,050,6600,14931.54,INR
5100022230,2025-10-19,4500008694,0000014465,051,1100,19299.42,INR
5100022566,2025-11-20,4500006820,0000013428,041,5500,91463.83,INR
5100003049,2023-11-09,4500009534,0000012876,054,5500,56882.07,EUR
5100017298,2023-04-10,4500001253,0000012348,009,5500,9667.45,INR
5100000657,2023-12-01,4500011801,0000012579,065,4400,49939.75,INR
5100017293,2023-08-09,4500007415,0000013137,045,1100,50340.65,INR
5100004377,2024-08-02,4500012887,0000013506,071,2200,51522.76,INR
5100042095,2023-03-09,,0000014183,010,3300,53522.85,INR
5100025754,2025-08-23,4500005984,0000013043,038,7700,132578.23,INR
5100041327,2023-07-31,,0000014844,037,2200,68667.41,INR
5100033947,2023-12-01,4500006421,0000014655,040,2200,350181.92,INR
5100032956,2023-10-22,4500005930,0000012885,038,5500,106816.61,INR
5100034952,2024-12-08,4500011176,0000014989,062,5500,63123.5,INR
5100003843,2025-09-30,4500004161,0000013415,027,4400,704612.66,INR
5100021276,2023-02-07,4500008631,0000013302,051,6600,67418.14,INR
5100036406,2023-12-13,4500008327,0000013200,049,3300,38517.57,INR
5100029021,2023-10-09,4500009830,0000012981,055,2200,9745.73,INR
5100029852,2023-05-06,4500010758,0000014186,060,4400,250775.42,INR
5100004229,2025-01-21,4500010103,0000013140,057,6600,10024.77,INR
5100016281,2025-03-20,4500000067,0000013395,001,3300,486680.17,INR
5100011875,2024-05-04,4500001184,0000012692,009,5500,9237.41,INR
5100030854,2025-08-26,4500010216,0000013140,057,1100,9789.32,INR
5100016315,2025-04-30,4500008103,0000013086,048,7700,53154.47,INR
5100000926,2025-04-16,4500003422,0000012852,019,7700,4860278.55,INR
5100024420,2024-11-10,4500012578,0000013247,070,3300,52644.11,INR
5100009565,2025-09-09,4500006216,0000014883,039,1100,5386830.92,INR
5100000949,2024-06-15,4500002740,0000012915,016,1100,10130.54,INR
5100012418,2025-12-31,4500002282,0000013253,014,1100,10642.04,INR
5100019882,2024-05-27,4500007800,0000014845,047,7700,53384.29,INR
5100042386,2023-04-18,,0000013024,043,5500,404323.87,INR
5100035448,2024-03-30,4500010885,0000013186,061,6600,188215.48,INR
5100009103,2024-11-23,4500001919,0000012466,011,6600,11237.99,INR
5100036580,2023-08-03,4500010918,0000012359,061,4400,201873.05,INR
5100007901,2024-10-03,4500012158,0000013753,067,6600,3665052.44,INR
5100039513,2025-01-18,,0000013082,014,1100,157145.35,INR
5100001053,2025-10-15,4500010199,0000012902,057,3300,10130.47,INR
5100008321,2025-12-31,4500003517,0000013637,020,5500,5276336.25,INR
5100031164,2025-04-27,4500009946,0000012696,056,3300,10370.23,INR
5100035780,2025-12-31,4500009699,0000015089,055,5500,9941.04,INR
5100042103,2025-12-21,,0000014028,038,5500,366382.47,INR
5100038781,2024-01-02,,0000015058,057,3300,20434.16,INR
5100028928,2023-11-27,4500003998,0000014369,026,7700,509540.21,EUR
5100002098,2023-05-01,4500013097,0000014312,072,1100,7502.46,INR
5100042785,2025-05-04,,0000013812,050,7700,37837.55,INR
5100003366,2025-10-06,4500009370,0000014415,054,7700,11119.01,INR
5100032512,2024-04-05,4500012300,0000012684,068,5500,50870.04,INR
5100039275,2023-01-25,,0000013565,054,1100,103840.42,INR
5100024269,2023-10-03,4500012017,0000013753,067,5500,75125.32,INR
5100007191,2024-11-25,4500011591,0000014942,064,7700,50101.36,INR
5100039835,2024-08-22,,0000013405,047,5500,165564.62,INR
5100040322,2024-07-21,,0000013378,018,7700,114611.22,INR
5100033334,2023-06-08,4500006990,0000014418,042,3300,94142.97,INR
5100005688,2025-10-02,4500009144,0000013646,053,5500,18733.43,INR
5100043471,2025-07-31,,0000013391,047,1100,19639.04,INR
5100016750,2023-07-13,4500010796,0000013149,061,4400,390794.57,INR
5100008931,2023-10-19,4500013746,0000012473,074,1100,5547.1,USD
5100004449,2025-09-17,4500004805,0000014208,031,1100,635603.69,INR
5100036534,2025-01-15,4500006277,0000013631,039,7700,97976.1,INR
5100007915,2023-09-29,4500002018,0000014621,012,6600,9166550.3,INR
5100023882,2024-04-18,4500013083,0000014385,072,2200,4752.9,INR
5100040866,2024-09-27,,0000014621,057,4400,2650909.0,INR
5100040352,2024-02-27,,0000014361,052,2200,132587.49,INR
5100041272,2023-02-13,,0000012543,056,6600,47891.41,INR
5100023143,2025-11-06,4500002291,0000013253,014,6600,10631.32,EUR
5100042548,2023-06-16,,0000012681,047,4400,1090354.89,INR
5100020846,2023-07-28,4500006775,0000013120,041,5500,111912.69,INR
5100024303,2025-03-02,4500011429,0000012724,063,5500,9870753.12,INR
5100019304,2025-11-16,4500012974,0000013385,072,7700,7238.42,INR
5100016227,2024-01-30,4500014062,0000015058,075,6600,5009.93,INR
5100034026,2025-02-14,4500003055,0000014035,017,5500,11741.68,INR
5100010708,2025-06-24,4500004119,0000013415,027,5500,2419472.13,USD
5100041525,2025-11-02,,0000013899,063,7700,268404.63,INR
5100032357,2025-02-25,4500009171,0000014171,053,1100,21568.36,INR
5100031436,2025-10-21,4500009443,0000014527,054,7700,10276.57,INR
5100003104,2025-12-31,4500002926,0000014154,017,6600,9635.2,INR
5100003563,2023-11-20,4500008194,0000014751,048,4400,54391.07,INR
5100034539,2024-11-12,4500003999,0000013698,026,2200,483065.94,EUR
5100037584,2023-10-30,4500000352,0000012817,003,5500,708793.83,INR
5100040490,2024-09-16,,0000014273,034,5500,1275775.73,INR
5100040873,2024-11-14,,0000012731,026,7700,273546.47,INR
5100035050,2024-05-13,4500010381,0000013848,058,6600,542618.62,INR
5100018576,2024-01-30,4500003379,0000012470,019,5500,12584741.91,INR
5100027406,2024-03-08,4500001916,0000012466,011,5500,11040.36,INR
5100006322,2025-01-31,4500006785,0000014454,041,3300,258778.23,USD
5100026725,2023-07-07,4500013339,0000014424,073,3300,5057.12,INR
5100014976,2025-05-16,4500000704,0000014642,005,2200,476376.38,INR
5100017561,2025-02-26,4500013051,0000014951,072,2200,5484.0,INR
5100037818,2025-07-26,4500006103,0000015006,039,7700,71063818.28,INR
5100006075,2025-12-31,4500010030,0000012696,056,7700,26391.58,INR
5100039728,2024-07-25,,0000014307,042,6600,89557.52,INR
5100000624,2023-06-19,4500003008,0000013977,017,6600,10796.59,INR
5100030114,2023-05-20,4500011059,0000013149,061,1100,219947.73,USD
5100024959,2024-09-30,4500008598,0000013403,051,1100,21385.25,INR
5100013424,2024-04-18,4500007060,0000012419,043,5500,738558.42,INR
5100001846,2024-12-28,4500009541,0000012955,054,5500,2904868.82,INR
5100013451,2023-09-05,4500006261,0000013645,039,7700,102639.7,INR
5100003944,2023-08-03,4500012750,0000013405,071,2200,4896.94,INR
5100017135,2023-07-23,4500008061,0000014740,048,5500,60655.58,INR
5100014304,2024-05-11,4500001733,0000014766,010,4400,10338.79,INR
5100009722,2024-12-28,4500010327,0000014138,058,2200,201031.06,INR
5100039461,2024-01-23,,0000014390,037,4400,360645.07,INR
5100018145,2023-07-20,4500012762,0000014410,071,6600,5036.18,INR
5100010388,2025-04-15,4500010226,0000012770,057,6600,13717.16,USD
5100020768,2024-03-21,4500003482,0000014652,020,5500,25656489.23,INR
5100023111,2025-02-11,4500006188,0000012879,039,7700,523998.9,INR
5100011504,2025-03-25,4500008995,0000014022,052,6600,319069.5,INR
5100020795,2023-04-02,4500013621,0000012876,074,1100,5302.69,EUR
5100031478,2024-09-16,4500005825,0000013670,038,4400,101036.5,INR
5100027686,2024-01-10,4500002627,0000012955,016,6600,8973.77,INR
5100006067,2023-12-04,4500008500,0000012786,050,1100,21152.96,INR
5100025985,2025-04-26,4500011005,0000012369,061,1100,292442.81,INR
5100003288,2025-06-26,4500004173,0000012876,027,4400,847258.09,INR
5100020362,2024-03-03,4500011127,0000013149,061,7700,220177.26,USD
5100011979,2025-01-23,4500006322,0000013631,039,4400,111184.86,USD
5100026528,2025-08-15,4500012271,0000012684,068,2200,318564.45,INR
5100039669,2024-07-01,,0000014974,039,3300,374702.59,INR
5100029295,2024-08-11,4500004449,0000013086,029,5500,525632.58,INR
5100016064,2025-04-04,4500011727,0000012443,065,4400,53740.65,INR
5100015000,2024-04-01,4500000612,0000014303,004,4400,498412.08,INR
5100001673,2025-05-21,4500006400,0000013568,040,2200,95391.38,INR
5100044294,2025-06-24,,0000012747,046,5500,328415.53,INR
5100028540,2024-01-14,4500007923,0000014741,048,5500,64187.12,INR
5100015153,2025-10-30,4500002907,0000014385,017,5500,11113.57,INR
5100021549,2024-08-19,4500004887,0000012832,032,6600,919556.43,INR
5100041231,2023-11-13,,0000012532,037,1100,192678.22,INR
5100018048,2025-05-29,4500000034,0000014406,001,3300,495850.96,INR
5100000454,2025-03-27,4500012239,0000012684,068,2200,48697.07,INR
5100008322,2025-12-31,4500000405,0000014740,003,5500,545209.78,INR
5100028533,2023-10-04,4500001553,0000014655,010,7700,17402.26,INR
5100016730,2023-06-07,4500001377,0000012902,009,5500,13280.6,INR
5100011335,2025-12-01,4500008201,0000013239,048,2200,47563.87,INR
5100024698,2023-03-09,4500007119,0000014548,043,6600,106108.92,EUR
5100003396,2024-02-08,4500008393,0000014971,050,4400,20505.61,INR
5100024862,2025-08-11,4500012665,0000014410,071,3300,5380.22,INR
5100037923,2024-03-02,4500001334,0000012354,009,1100,9883.0,INR
5100034303,2025-07-08,4500001967,0000013588,012,5500,14273.77,INR
5100032776,2025-11-15,4500001645,0000014686,010,5500,492079.52,INR
5100040894,2024-10-04,,0000013588,050,5500,31580.16,INR
5100013609,2023-05-06,4500012979,0000014341,072,2200,272206.94,INR
5100032458,2025-12-31,4500011616,0000014942,064,7700,22745384.24,INR
5100036196,2025-12-07,4500008326,0000012601,049,3300,20668.19,INR
5100043748,2024-07-28,,0000012379,011,2200,49876.19,INR
5100019839,2025-12-13,4500012636,0000013492,071,7700,4411.83,INR
5100026083,2024-02-04,4500010622,0000014672,059,3300,242312.07,INR
5100021761,2024-11-15,4500012084,0000014523,067,5500,55311.07,INR
5100007460,2024-07-04,4500005191,0000014331,033,6600,208584583.14,INR
5100000839,2023-03-20,4500008242,0000013537,049,3300,64225.98,INR
5100030011,2024-07-28,4500012057,0000013753,067,7700,45693.14,INR
5100026407,2025-04-23,4500013160,0000014938,072,6600,5104.71,INR
5100035237,2025-05-17,4500013731,0000012473,074,2200,5041.28,INR
5100026003,2023-02-20,4500004077,0000013415,027,4400,503764.6,EUR
5100032024,2023-04-06,4500011650,0000014495,064,3300,121302.27,INR
5100025257,2024-10-08,4500007435,0000013999,045,4400,210462.88,INR
5100031789,2025-07-21,4500010689,0000014186,060,5500,23264185.1,INR
5100028147,2025-04-30,4500000757,0000014494,005,5500,424368514.29,INR
5100024584,2025-07-02,4500004304,0000012666,028,2200,506182.55,INR
5100034561,2023-05-15,4500008036,0000014646,048,2200,48454.65,INR
5100013949,2023-11-08,4500013569,0000014942,073,3300,49127.86,INR
5100032818,2025-03-05,4500001778,0000012345,010,4400,16715.96,INR
5100037287,2024-05-08,4500003896,0000014369,026,5500,493355.45,INR
5100021590,2025-01-09,4500008271,0000014041,049,5500,30543.43,INR
